Date,Generated (kWh),Efficiency,System Name,Location,System Size (kW),Solar_Irradiance,Temperature_2m,Cloud_Cover
6/24/2024,302.708,2.690737778,DeCrescent 178kW PV,United States,112.5,13.58,24.3,85
6/24/2024,3218.643,6.347156379,siris-D-500kW,Greece,507.1,26.77,26.4,21
6/24/2024,2964,5.876579926,Pentaari,Greece,504.375,26.11,25.9,15
6/24/2024,2777.64,5.572890333,Schipper Power- Three,Netherlands,498.42,26.56,18.1,21
6/24/2024,246.327,3.789646154,Feuerwehr,Switzerland,65,24.13,19.9,30
6/24/2024,34.238,0.317018519,Nugali,Brazil,108,2.6,20,92
6/24/2024,340.917,0.812422849,MAWC,Maldives,419.63,14.79,28,100
6/24/2024,540.44,2.138493194,Wannon Water,Australia,252.72,8.46,9.6,65
6/24/2024,252.314,2.748518519,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,22.91,20.1,88
6/25/2024,506.653,4.503582222,DeCrescent 178kW PV,United States,112.5,21.54,25.9,44
6/25/2024,81.621,0.75575,Nugali,Brazil,108,2.91,14.9,100
6/25/2024,1350.117,3.217398661,MAWC,Maldives,419.63,14.03,29.1,100
6/25/2024,2992,5.932094176,Pentaari,Greece,504.375,25.89,24.2,36
6/25/2024,535.779,2.120049858,Wannon Water,Australia,252.72,7.79,10.7,81
6/25/2024,292.017,4.492569231,Feuerwehr,Switzerland,65,26.31,20.5,23
6/25/2024,3174.422,6.259952672,siris-D-500kW,Greece,507.1,27.75,27.7,21
6/25/2024,300.48,3.273202614,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,23.54,20.1,80
6/25/2024,2664.23,5.34535131,Schipper Power- Three,Netherlands,498.42,27.83,20.7,5
6/26/2024,714.56,2.82747705,Wannon Water,Australia,252.72,6.68,9.5,41
6/26/2024,430.993,3.831048889,DeCrescent 178kW PV,United States,112.5,16.2,23.9,89
6/26/2024,3162.176,6.235803589,siris-D-500kW,Greece,507.1,26.59,26.3,21
6/26/2024,1815.55,3.64261065,Schipper Power- Three,Netherlands,498.42,27.84,22.5,11
6/26/2024,188.838,2.9052,Feuerwehr,Switzerland,65,21.93,19.8,82
6/26/2024,280.265,3.052995643,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,23.33,19.8,87
6/26/2024,859.729,2.048778686,MAWC,Maldives,419.63,9.51,28.1,100
6/26/2024,293.248,2.715259259,Nugali,Brazil,108,11.55,18.1,82
6/26/2024,2939,5.827013631,Pentaari,Greece,504.375,25.55,24.9,27
6/27/2024,3201.178,6.312715441,siris-D-500kW,Greece,507.1,28.05,25.4,14
6/27/2024,486.057,4.320506667,DeCrescent 178kW PV,United States,112.5,19.78,24.7,85
6/27/2024,327.264,3.56496732,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,22.89,20.4,78
6/27/2024,646.615,2.558622191,Wannon Water,Australia,252.72,7.42,10.1,42
6/27/2024,2409.13,4.833533967,Schipper Power- Three,Netherlands,498.42,27.49,22.2,38
6/27/2024,251.454,3.868523077,Feuerwehr,Switzerland,65,25.52,21.3,49
6/27/2024,452.769,4.192305556,Nugali,Brazil,108,14.26,15.6,22
6/27/2024,1707.856,4.069909206,MAWC,Maldives,419.63,21.45,29.2,74
6/27/2024,2972,5.89244114,Pentaari,Greece,504.375,26.38,22.5,19
6/28/2024,2296.02,4.606596846,Schipper Power- Three,Netherlands,498.42,23.89,17.3,49
6/28/2024,2897,5.743742255,Pentaari,Greece,504.375,26.75,21.3,16
6/28/2024,355.159,3.288509259,Nugali,Brazil,108,12.33,18.5,85
6/28/2024,375.493,4.090337691,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,24,22,51
6/28/2024,579.067,5.147262222,DeCrescent 178kW PV,United States,112.5,16.5,25.1,93
6/28/2024,1211.102,2.886118724,MAWC,Maldives,419.63,22.51,28.9,68
6/28/2024,2225.692,4.389059357,siris-D-500kW,Greece,507.1,22.04,24.3,44
6/28/2024,293.907,1.162974834,Wannon Water,Australia,252.72,3.69,11.6,97
6/28/2024,225.489,3.469061538,Feuerwehr,Switzerland,65,23.89,22.7,79
6/29/2024,420.093,4.576176471,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,24.89,23.1,72
6/29/2024,1841.938,4.389433549,MAWC,Maldives,419.63,21.99,28.9,55
6/29/2024,118.033,1.049182222,DeCrescent 178kW PV,United States,112.5,20.38,25.5,61
6/29/2024,2416.11,4.847538221,Schipper Power- Three,Netherlands,498.42,26.43,17.6,67
6/29/2024,2954.084,5.825446657,siris-D-500kW,Greece,507.1,26.5,25.6,6
6/29/2024,3.257,0.030157407,Nugali,Brazil,108,13.15,15.3,72
6/29/2024,3078,6.10260223,Pentaari,Greece,504.375,27.75,22.7,10
6/29/2024,340.325,1.346648465,Wannon Water,Australia,252.72,5.4,11.3,80
6/29/2024,168.015,2.584846154,Feuerwehr,Switzerland,65,20.57,23.7,85
6/30/2024,478.739,4.432768519,Nugali,Brazil,108,14.78,10.7,33
6/30/2024,172.926,2.6604,Feuerwehr,Switzerland,65,15.98,19.2,90
6/30/2024,3129,6.203717472,Pentaari,Greece,504.375,28.68,24,1
6/30/2024,1881.038,4.482610871,MAWC,Maldives,419.63,21.52,28.6,56
6/30/2024,472.896,1.871225071,Wannon Water,Australia,252.72,6.05,10.5,54
6/30/2024,1978.34,3.969222744,Schipper Power- Three,Netherlands,498.42,23.11,17.8,86
6/30/2024,3227.634,6.36488661,siris-D-500kW,Greece,507.1,28.49,25.8,1
6/30/2024,363.639,3.232346667,DeCrescent 178kW PV,United States,112.5,18.46,24.7,76
6/30/2024,348.273,3.793823529,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,26.08,23,36
7/1/2024,3060,6.066914498,Pentaari,Greece,504.375,29.37,25.3,2
7/1/2024,760.488,3.009211776,Wannon Water,Australia,252.72,6.79,10.1,91
7/1/2024,263.34,4.051384615,Feuerwehr,Switzerland,65,23.82,17.5,78
7/1/2024,1642.387,3.913893192,MAWC,Maldives,419.63,21.39,28.8,95
7/1/2024,3146.985,6.205846973,siris-D-500kW,Greece,507.1,27.8,26.2,3
7/1/2024,437.296,3.887075556,DeCrescent 178kW PV,United States,112.5,18.73,24.9,72
7/1/2024,435.805,4.035231481,Nugali,Brazil,108,14.69,12.8,0
7/1/2024,76.691,0.835413943,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,12.96,19.2,82
7/1/2024,1973.76,3.960033707,Schipper Power- Three,Netherlands,498.42,15.88,15.4,78
7/2/2024,545.072,4.845084444,DeCrescent 178kW PV,United States,112.5,16.74,24.2,91
7/2/2024,1805,3.578686493,Pentaari,Greece,504.375,22.83,22.7,54
7/2/2024,1973.097,4.701992231,MAWC,Maldives,419.63,23.23,29,87
7/2/2024,587.794,2.325870529,Wannon Water,Australia,252.72,6.32,8.7,75
7/2/2024,1122.03,2.251173709,Schipper Power- Three,Netherlands,498.42,12.69,15.2,93
7/2/2024,149.772,2.304184615,Feuerwehr,Switzerland,65,19.97,15.5,71
7/2/2024,2794.02,5.509800828,siris-D-500kW,Greece,507.1,27.04,25.4,31
7/2/2024,399.237,3.696638889,Nugali,Brazil,108,14.46,15.6,7
7/2/2024,287.93,3.136492375,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,23.27,18.4,53
7/3/2024,1074.003,2.559404714,MAWC,Maldives,419.63,20.75,27.7,79
7/3/2024,825.273,3.265562678,Wannon Water,Australia,252.72,9.62,6.9,2
7/3/2024,402.585,3.727638889,Nugali,Brazil,108,13.6,18.6,68
7/3/2024,114.687,1.764415385,Feuerwehr,Switzerland,65,13.17,14.3,99
7/3/2024,329.728,3.591808279,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,21.98,16.9,77
7/3/2024,1383.18,2.775129409,Schipper Power- Three,Netherlands,498.42,12.79,13.7,75
7/3/2024,3190,6.324659232,Pentaari,Greece,504.375,25.57,20.8,34
7/3/2024,496.475,4.413111111,DeCrescent 178kW PV,United States,112.5,16.52,24.4,87
7/3/2024,3068.639,6.051348846,siris-D-500kW,Greece,507.1,27.36,24.3,26
7/4/2024,333.666,3.0895,Nugali,Brazil,108,10.99,16.8,87
7/4/2024,319.226,3.477407407,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,21.14,18.2,61
7/4/2024,1424.44,2.857910999,Schipper Power- Three,Netherlands,498.42,25.29,15.4,66
7/4/2024,1844.965,3.638266614,siris-D-500kW,Greece,507.1,19.3,22.5,70
7/4/2024,426.341,3.789697778,DeCrescent 178kW PV,United States,112.5,17.44,24.8,99
7/4/2024,1536.219,3.660889355,MAWC,Maldives,419.63,20.22,28.8,100
7/4/2024,605.556,2.396153846,Wannon Water,Australia,252.72,5.8,8.4,41
7/4/2024,2771,5.493928129,Pentaari,Greece,504.375,24.33,20.4,58
7/4/2024,212.451,3.268476923,Feuerwehr,Switzerland,65,22.17,16.6,71
7/5/2024,184.843,1.711509259,Nugali,Brazil,108,11.4,18,83
7/5/2024,3299.436,6.506479984,siris-D-500kW,Greece,507.1,28.03,24,17
7/5/2024,895.13,1.795935155,Schipper Power- Three,Netherlands,498.42,11.2,15.7,84
7/5/2024,3166,6.277075589,Pentaari,Greece,504.375,28.69,21.7,15
7/5/2024,326.54,2.902577778,DeCrescent 178kW PV,United States,112.5,13.41,23.9,95
7/5/2024,1014.367,2.41728904,MAWC,Maldives,419.63,19.4,28.2,83
7/5/2024,262.194,4.033753846,Feuerwehr,Switzerland,65,25.06,18.9,78
7/5/2024,678.511,2.684833017,Wannon Water,Australia,252.72,6.22,9.5,70
7/5/2024,387.717,4.223496732,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,26.82,19,61
7/6/2024,144.888,2.229046154,Feuerwehr,Switzerland,65,16.19,18.5,95
7/6/2024,666.29,1.336804302,Schipper Power- Three,Netherlands,498.42,19.83,16.4,71
7/6/2024,3172.472,6.256107277,siris-D-500kW,Greece,507.1,26.49,25.7,9
7/6/2024,65.07,0.6025,Nugali,Brazil,108,3.35,13.4,100
7/6/2024,3145,6.235439901,Pentaari,Greece,504.375,29.79,23.3,0
7/6/2024,484.836,5.281437908,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,26.1,20.4,48
7/6/2024,868.44,3.43637227,Wannon Water,Australia,252.72,9.82,7.8,0
7/6/2024,401.65,3.570222222,DeCrescent 178kW PV,United States,112.5,18.59,24.7,87
7/6/2024,1885.383,4.492965231,MAWC,Maldives,419.63,20.89,28.4,94
7/7/2024,1623.61,3.257513743,Schipper Power- Three,Netherlands,498.42,16.42,14.3,75
7/7/2024,301.558,3.284945534,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,24.51,21.2,57
7/7/2024,499.168,4.437048889,DeCrescent 178kW PV,United States,112.5,14.43,23.6,77
7/7/2024,3333.047,6.572760797,siris-D-500kW,Greece,507.1,28.57,26.7,0
7/7/2024,127.083,1.955123077,Feuerwehr,Switzerland,65,11.02,15.8,91
7/7/2024,57.681,0.534083333,Nugali,Brazil,108,2.37,13.4,100
7/7/2024,1022.55,2.436789553,MAWC,Maldives,419.63,22.47,28.5,92
7/7/2024,870.006,3.442568851,Wannon Water,Australia,252.72,9.91,7.7,3
7/7/2024,3109,6.164064436,Pentaari,Greece,504.375,29.55,24.4,0
7/8/2024,2111.65,4.236687934,Schipper Power- Three,Netherlands,498.42,22.29,16,58
7/8/2024,277.359,4.267061538,Feuerwehr,Switzerland,65,24.09,18.9,51
7/8/2024,195.796,0.774754669,Wannon Water,Australia,252.72,3.55,11.3,77
7/8/2024,3249.813,6.408623546,siris-D-500kW,Greece,507.1,28.08,27.9,6
7/8/2024,500.856,4.452053333,DeCrescent 178kW PV,United States,112.5,22.02,25.2,56
7/8/2024,3014,5.975712515,Pentaari,Greece,504.375,27.39,25.9,6
7/8/2024,399.633,4.353300654,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,25.87,21.6,55
7/8/2024,1543.55,3.678359507,MAWC,Maldives,419.63,13.15,27.9,100
7/8/2024,156.157,1.445898148,Nugali,Brazil,108,7.01,15,94
7/9/2024,1762.756,4.200738746,MAWC,Maldives,419.63,21.97,29,78
7/9/2024,1785.36,3.582039244,Schipper Power- Three,Netherlands,498.42,20.66,20.7,95
7/9/2024,397.296,3.53152,DeCrescent 178kW PV,United States,112.5,14.55,24,87
7/9/2024,441.875,4.813453159,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,26.35,23.9,18
7/9/2024,3206.79,6.323782291,siris-D-500kW,Greece,507.1,25.55,29.7,20
7/9/2024,57.548,0.532851852,Nugali,Brazil,108,2.45,13.1,100
7/9/2024,3004,5.955885998,Pentaari,Greece,504.375,25.75,26.4,30
7/9/2024,594.646,2.352983539,Wannon Water,Australia,252.72,8.51,11.8,59
7/9/2024,276.546,4.254553846,Feuerwehr,Switzerland,65,27.3,22.6,31
7/10/2024,427.083,4.652320261,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,24.07,25,38
7/10/2024,404.685,3.5972,DeCrescent 178kW PV,United States,112.5,21.09,25.7,73
7/10/2024,1861,3.689714994,Pentaari,Greece,504.375,26.51,26.4,17
7/10/2024,1875.92,3.763733398,Schipper Power- Three,Netherlands,498.42,21.79,18.6,69
7/10/2024,134.598,2.070738462,Feuerwehr,Switzerland,65,21.9,22,72
7/10/2024,542.691,2.147400285,Wannon Water,Australia,252.72,9.46,9.4,53
7/10/2024,1849.963,4.408557539,MAWC,Maldives,419.63,22.91,29.1,18
7/10/2024,3215.324,6.340611319,siris-D-500kW,Greece,507.1,25.71,30.5,14
7/10/2024,277.006,2.56487037,Nugali,Brazil,108,10.84,15.2,71
7/11/2024,227.199,3.495369231,Feuerwehr,Switzerland,65,22.88,21.6,46
7/11/2024,2892.153,5.703318872,siris-D-500kW,Greece,507.1,25.71,30.5,31
7/11/2024,3001,5.949938042,Pentaari,Greece,504.375,25.76,25.7,10
7/11/2024,177.322,0.701654004,Wannon Water,Australia,252.72,2.92,11.6,90
7/11/2024,1639.93,3.290257213,Schipper Power- Three,Netherlands,498.42,21.74,17,78
7/11/2024,425.554,4.635664488,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,24.29,24.2,36
7/11/2024,1755.244,4.182837261,MAWC,Maldives,419.63,18.57,29,54
7/11/2024,346.174,3.077102222,DeCrescent 178kW PV,United States,112.5,18.74,25.1,71
7/11/2024,91.05,0.843055556,Nugali,Brazil,108,3.39,14.1,100
7/12/2024,337.708,3.001848889,DeCrescent 178kW PV,United States,112.5,13.85,23.3,91
7/12/2024,750.422,2.969381133,Wannon Water,Australia,252.72,8.51,9.9,35
7/12/2024,2970,5.888475836,Pentaari,Greece,504.375,27.35,26.5,8
7/12/2024,102.449,0.948601852,Nugali,Brazil,108,3.46,14.2,100
7/12/2024,358.829,3.908812636,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,18.67,22.7,54
7/12/2024,3240.276,6.389816604,siris-D-500kW,Greece,507.1,27.77,30,1
7/12/2024,138.075,2.124230769,Feuerwehr,Switzerland,65,16.35,20.4,98
7/12/2024,498.59,1.000341078,Schipper Power- Three,Netherlands,498.42,7.36,15,92
7/12/2024,492.829,1.174437004,MAWC,Maldives,419.63,20.44,29.2,74
7/13/2024,1452.01,2.913225794,Schipper Power- Three,Netherlands,498.42,13.6,14.8,88
7/13/2024,154.554,2.377753846,Feuerwehr,Switzerland,65,18.62,17,64
7/13/2024,468.536,1.853972776,Wannon Water,Australia,252.72,3.96,9.4,68
7/13/2024,487.564,4.333902222,DeCrescent 178kW PV,United States,112.5,15.45,23.2,73
7/13/2024,92.81,0.859351852,Nugali,Brazil,108,4.15,14.7,100
7/13/2024,433.106,4.717930283,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,23.98,22.7,46
7/13/2024,950.647,2.265440984,MAWC,Maldives,419.63,16.25,29.1,84
7/13/2024,2978,5.904337051,Pentaari,Greece,504.375,26.34,27.9,20
7/13/2024,3074.708,6.0633169,siris-D-500kW,Greece,507.1,27.41,29.6,3
7/14/2024,565.477,2.237563311,Wannon Water,Australia,252.72,6.83,8.9,61
7/14/2024,1218.38,2.444484571,Schipper Power- Three,Netherlands,498.42,23.77,16,59
7/14/2024,442.056,4.815424837,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,24.14,23.1,60
7/14/2024,507.859,4.514302222,DeCrescent 178kW PV,United States,112.5,12.77,23.6,71
7/14/2024,145.815,1.350138889,Nugali,Brazil,108,4.13,16.2,98
7/14/2024,1707.144,4.068212473,MAWC,Maldives,419.63,22.37,29.1,92
7/14/2024,3111.537,6.135943601,siris-D-500kW,Greece,507.1,26.02,30,7
7/14/2024,252.792,3.889107692,Feuerwehr,Switzerland,65,24.67,18.6,54
7/14/2024,2960,5.868649318,Pentaari,Greece,504.375,26.26,27,13
7/15/2024,437.926,4.77043573,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,26.21,23.7,25
7/15/2024,3279.5,6.467166239,siris-D-500kW,Greece,507.1,28.01,29,1
7/15/2024,389.747,1.542208769,Wannon Water,Australia,252.72,3.53,9.3,92
7/15/2024,3030,6.007434944,Pentaari,Greece,504.375,28.61,27.1,1
7/15/2024,2177.19,4.36818346,Schipper Power- Three,Netherlands,498.42,25.5,18.5,47
7/15/2024,104.428,0.966925926,Nugali,Brazil,108,2.38,15.6,100
7/15/2024,1483.197,3.534535186,MAWC,Maldives,419.63,20.24,29.3,98
7/15/2024,203.769,3.134907692,Feuerwehr,Switzerland,65,25.34,22,71
7/15/2024,431.639,3.836791111,DeCrescent 178kW PV,United States,112.5,16.78,23.8,59
7/16/2024,3015,5.977695167,Pentaari,Greece,504.375,28.13,27.5,4
7/16/2024,124.92,1.156666667,Nugali,Brazil,108,3.72,16.5,100
7/16/2024,293.827,1.162658278,Wannon Water,Australia,252.72,5.54,11.6,91
7/16/2024,985.939,2.349543646,MAWC,Maldives,419.63,12.32,27.8,100
7/16/2024,3238.223,6.385768093,siris-D-500kW,Greece,507.1,27.49,29.7,4
7/16/2024,1618.51,3.247281409,Schipper Power- Three,Netherlands,498.42,20.32,17.9,69
7/16/2024,219.954,3.383907692,Feuerwehr,Switzerland,65,24.15,20.5,46
7/16/2024,447.602,3.978684444,DeCrescent 178kW PV,United States,112.5,18.96,24,50
7/16/2024,448.261,4.883017429,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,26.19,24.3,36
7/17/2024,3083.208,6.08007888,siris-D-500kW,Greece,507.1,26.5,30.5,7
7/17/2024,1747.906,4.165350428,MAWC,Maldives,419.63,22.01,29.4,85
7/17/2024,374.093,3.463824074,Nugali,Brazil,108,10.83,18.7,51
7/17/2024,211.767,3.257953846,Feuerwehr,Switzerland,65,19.83,20.1,52
7/17/2024,2110.36,4.234099755,Schipper Power- Three,Netherlands,498.42,21.61,17.6,50
7/17/2024,482.226,1.9081434,Wannon Water,Australia,252.72,3.6,11.3,94
7/17/2024,2950,5.8488228,Pentaari,Greece,504.375,27.78,27.9,10
7/17/2024,408.033,4.444803922,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,22.95,23.6,45
7/17/2024,292.477,2.599795556,DeCrescent 178kW PV,United States,112.5,11.48,23.5,100
7/18/2024,3070.522,6.055062118,siris-D-500kW,Greece,507.1,24.04,31.5,22
7/18/2024,2859,5.668401487,Pentaari,Greece,504.375,26.73,28,21
7/18/2024,1843.585,4.393358435,MAWC,Maldives,419.63,21.02,29,98
7/18/2024,513.628,4.565582222,DeCrescent 178kW PV,United States,112.5,10.09,23.7,99
7/18/2024,413.578,4.505206972,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,24.98,23.6,25
7/18/2024,276.369,4.251830769,Feuerwehr,Switzerland,65,26.14,21.7,29
7/18/2024,122.765,1.136712963,Nugali,Brazil,108,13.24,16.7,41
7/18/2024,474.264,1.876638177,Wannon Water,Australia,252.72,4.77,9.9,97
7/18/2024,2397.46,4.810119979,Schipper Power- Three,Netherlands,498.42,23.15,18.5,71
7/19/2024,421.869,4.595522876,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,24.8,24.3,43
7/19/2024,2907,5.763568773,Pentaari,Greece,504.375,26.49,26.6,37
7/19/2024,519.549,4.618213333,DeCrescent 178kW PV,United States,112.5,10.23,23.9,94
7/19/2024,329.452,3.050481481,Nugali,Brazil,108,14.16,17.6,47
7/19/2024,1801.82,3.615063601,Schipper Power- Three,Netherlands,498.42,24.56,22.1,64
7/19/2024,273.399,4.206138462,Feuerwehr,Switzerland,65,26.5,22.9,36
7/19/2024,1421.573,3.387682006,MAWC,Maldives,419.63,19.95,29.2,100
7/19/2024,2547.336,5.023340564,siris-D-500kW,Greece,507.1,26.28,30.9,6
7/19/2024,70.219,0.27785296,Wannon Water,Australia,252.72,1.4,9.3,100
7/20/2024,1802.897,4.296396826,MAWC,Maldives,419.63,21.37,28.9,100
7/20/2024,301.663,1.193664926,Wannon Water,Australia,252.72,3.02,9.9,85
7/20/2024,2993,5.934076828,Pentaari,Greece,504.375,27.5,25.6,11
7/20/2024,459.141,4.251305556,Nugali,Brazil,108,14.57,17.3,67
7/20/2024,274.947,4.229953846,Feuerwehr,Switzerland,65,26.22,23.2,8
7/20/2024,3053.347,6.021193059,siris-D-500kW,Greece,507.1,26.52,29.3,4
7/20/2024,2352.83,4.720577023,Schipper Power- Three,Netherlands,498.42,25.91,23.4,33
7/20/2024,469.876,4.176675556,DeCrescent 178kW PV,United States,112.5,16.15,24.4,86
7/20/2024,178.828,1.948017429,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,17.77,20.4,67
7/21/2024,400.992,4.368104575,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,22.4,22.1,53
7/21/2024,2980,5.908302354,Pentaari,Greece,504.375,25.62,26.1,12
7/21/2024,3065.793,6.045736541,siris-D-500kW,Greece,507.1,25.55,29.2,7
7/21/2024,421.886,3.750097778,DeCrescent 178kW PV,United States,112.5,14.09,23.9,95
7/21/2024,996.53,1.999378035,Schipper Power- Three,Netherlands,498.42,18.61,20.4,83
7/21/2024,1760.436,4.195210066,MAWC,Maldives,419.63,22.11,28.3,82
7/21/2024,226.875,3.490384615,Feuerwehr,Switzerland,65,23.62,22.2,54
7/21/2024,462.922,1.831758468,Wannon Water,Australia,252.72,6.86,11.3,75
7/21/2024,478.668,4.432111111,Nugali,Brazil,108,14.14,16.2,62
7/22/2024,451.251,4.17825,Nugali,Brazil,108,15.62,17.1,18
7/22/2024,374.573,1.482166034,Wannon Water,Australia,252.72,6.12,13,94
7/22/2024,274.41,2.989215686,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,21.71,22.6,51
7/22/2024,2703.218,5.330739499,siris-D-500kW,Greece,507.1,23.44,30,30
7/22/2024,393.604,3.498702222,DeCrescent 178kW PV,United States,112.5,8.19,24.1,97
7/22/2024,141.963,2.184046154,Feuerwehr,Switzerland,65,16.15,20.3,56
7/22/2024,1808.11,3.62768348,Schipper Power- Three,Netherlands,498.42,20.05,18.7,49
7/22/2024,1934.84,4.610823821,MAWC,Maldives,419.63,20.41,28.6,97
7/22/2024,2881,5.712019827,Pentaari,Greece,504.375,27.9,25.9,3
7/23/2024,280.582,2.494062222,DeCrescent 178kW PV,United States,112.5,16.57,24.8,86
7/23/2024,866.17,3.427389997,Wannon Water,Australia,252.72,10.13,13.4,99
7/23/2024,353.539,3.851187364,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,23.26,22.3,68
7/23/2024,2715,5.382899628,Pentaari,Greece,504.375,25.79,26.2,23
7/23/2024,240.225,3.695769231,Feuerwehr,Switzerland,65,21.21,20.5,91
7/23/2024,1773.37,3.557983227,Schipper Power- Three,Netherlands,498.42,17.79,19,73
7/23/2024,1673.311,3.987586684,MAWC,Maldives,419.63,22.18,28.2,90
7/23/2024,447.653,4.144935185,Nugali,Brazil,108,15.22,19.8,32
7/23/2024,2413.755,4.759919148,siris-D-500kW,Greece,507.1,22.48,28.2,34
7/24/2024,573.631,2.269828268,Wannon Water,Australia,252.72,8.74,13.5,73
7/24/2024,2087,4.1377943,Pentaari,Greece,504.375,24.21,25.1,18
7/24/2024,212.28,3.265846154,Feuerwehr,Switzerland,65,22.39,19.5,64
7/24/2024,444.662,4.117240741,Nugali,Brazil,108,15.13,19.1,82
7/24/2024,321.804,2.86048,DeCrescent 178kW PV,United States,112.5,13.92,24,78
7/24/2024,295.588,3.219912854,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,21.12,20.7,66
7/24/2024,1729.774,4.122140934,MAWC,Maldives,419.63,22.78,27.8,61
7/24/2024,2404.5,4.824244613,Schipper Power- Three,Netherlands,498.42,23.92,17.7,49
7/24/2024,3036.964,5.988885821,siris-D-500kW,Greece,507.1,25.83,28.6,29
7/25/2024,267.117,4.109492308,Feuerwehr,Switzerland,65,25.95,20.3,64
7/25/2024,1213.24,2.434171983,Schipper Power- Three,Netherlands,498.42,16.82,18.5,87
7/25/2024,352.277,3.261824074,Nugali,Brazil,108,14.82,18.1,41
7/25/2024,1643.148,3.915706694,MAWC,Maldives,419.63,22.41,28.1,83
7/25/2024,452.429,4.021591111,DeCrescent 178kW PV,United States,112.5,16.17,25,90
7/25/2024,2012.137,3.967929402,siris-D-500kW,Greece,507.1,23.49,26.2,24
7/25/2024,438.889,4.780925926,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,24.44,20.3,40
7/25/2024,707.979,2.801436372,Wannon Water,Australia,252.72,9.82,12.2,63
7/25/2024,2863,5.676332094,Pentaari,Greece,504.375,26.62,23.1,11
7/26/2024,260.835,4.012846154,Feuerwehr,Switzerland,65,25.14,21.4,89
7/26/2024,1705.27,3.421351471,Schipper Power- Three,Netherlands,498.42,19.35,18.9,90
7/26/2024,803.558,3.179637544,Wannon Water,Australia,252.72,8.28,11.1,38
7/26/2024,2984,5.916232962,Pentaari,Greece,504.375,28.41,23.3,1
7/26/2024,394.815,4.300816993,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,24.04,22.1,49
7/26/2024,3302.813,6.51313942,siris-D-500kW,Greece,507.1,27.38,25.6,2
7/26/2024,691.613,1.64814956,MAWC,Maldives,419.63,16.93,27.9,96
7/26/2024,489.205,4.348488889,DeCrescent 178kW PV,United States,112.5,16.69,24.4,85
7/26/2024,392.996,3.638851852,Nugali,Brazil,108,13.15,19.7,69
7/27/2024,229.005,3.523153846,Feuerwehr,Switzerland,65,24.8,23.6,53
7/27/2024,3091,6.128376704,Pentaari,Greece,504.375,28.57,23.7,0
7/27/2024,427.559,4.657505447,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,24.65,23.4,47
7/27/2024,460.698,1.822958215,Wannon Water,Australia,252.72,6.79,9,88
7/27/2024,476.447,4.235084444,DeCrescent 178kW PV,United States,112.5,18.73,24.8,76
7/27/2024,1477.054,3.519896099,MAWC,Maldives,419.63,18.59,28.8,96
7/27/2024,357.361,3.308898148,Nugali,Brazil,108,12.51,20.8,95
7/27/2024,3229.3,6.368171958,siris-D-500kW,Greece,507.1,26.88,26.3,2
7/27/2024,1932.89,3.878034589,Schipper Power- Three,Netherlands,498.42,22.11,17.7,63
7/28/2024,3078,6.10260223,Pentaari,Greece,504.375,28.46,25.7,0
