Date,Generated (kWh),Efficiency,System Name,Location,System Size (kW)
2024-06-16,499.485,1.190298596,MAWC,Maldives,419.63
2024-06-16,261.799,2.851840959,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-06-16,282.57,4.347230769,Feuerwehr,Switzerland,65.0
2024-06-16,496.764,1.965669516,Wannon Water,Australia,252.72
2024-06-16,3156.0,6.252786115,Pentaari,Greece,504.375
2024-06-17,3100.0,6.141836805,Pentaari,Greece,504.375
2024-06-17,1566.839,3.733858399,MAWC,Maldives,419.63
2024-06-17,3150.851,6.213470716,siris-D-500kW,Greece,507.1
2024-06-17,165.108,2.540123077,Feuerwehr,Switzerland,65.0
2024-06-17,2345.62,4.706111312,Schipper Power- Three,Netherlands,498.42
2024-06-17,155.554,1.440314815,Nugali,Brazil,108.0
2024-06-17,450.867,4.911405229,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-06-17,260.902,1.032375752,Wannon Water,Australia,252.72
2024-06-17,460.082,4.089617778,DeCrescent 178kW PV,United States,112.5
2024-06-18,395.981,1.566876385,Wannon Water,Australia,252.72
2024-06-18,3044.0,6.030887495,Pentaari,Greece,504.375
2024-06-18,310.414,2.874203704,Nugali,Brazil,108.0
2024-06-18,473.288,4.207004444,DeCrescent 178kW PV,United States,112.5
2024-06-18,1942.198,4.628358316,MAWC,Maldives,419.63
2024-06-18,285.048,4.385353846,Feuerwehr,Switzerland,65.0
2024-06-18,834.95,1.675193612,Schipper Power- Three,Netherlands,498.42
2024-06-18,470.951,5.130185185,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-06-18,3177.949,6.266907908,siris-D-500kW,Greece,507.1
2024-06-19,436.338,4.753137255,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-06-19,3044.0,6.030887495,Pentaari,Greece,504.375
2024-06-19,1916.857,4.567969402,MAWC,Maldives,419.63
2024-06-19,2797.96,5.613659163,Schipper Power- Three,Netherlands,498.42
2024-06-19,3174.908,6.260911063,siris-D-500kW,Greece,507.1
2024-06-19,299.976,4.615015385,Feuerwehr,Switzerland,65.0
2024-06-19,302.326,2.799314815,Nugali,Brazil,108.0
2024-06-19,449.839,3.998568889,DeCrescent 178kW PV,United States,112.5
2024-06-19,738.882,2.923717949,Wannon Water,Australia,252.72
2024-06-20,175.874,1.628462963,Nugali,Brazil,108.0
2024-06-20,134.925,2.075769231,Feuerwehr,Switzerland,65.0
2024-06-20,1740.2,3.491432928,Schipper Power- Three,Netherlands,498.42
2024-06-20,1973.43,4.702785787,MAWC,Maldives,419.63
2024-06-20,376.308,4.099215686,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-06-20,3003.0,5.949656751,Pentaari,Greece,504.375
2024-06-20,3127.77,6.167955038,siris-D-500kW,Greece,507.1
2024-06-20,426.322,3.789528889,DeCrescent 178kW PV,United States,112.5
2024-06-20,93.592,0.370338715,Wannon Water,Australia,252.72
2024-06-21,248.394,2.299944444,Nugali,Brazil,108.0
2024-06-21,243.558,2.653137255,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-06-21,47.544,0.731446154,Feuerwehr,Switzerland,65.0
2024-06-21,967.54,1.941214237,Schipper Power- Three,Netherlands,498.42
2024-06-21,2931.0,5.807007638,Pentaari,Greece,504.375
2024-06-21,489.078,1.93525641,Wannon Water,Australia,252.72
2024-06-21,313.02,2.7824,DeCrescent 178kW PV,United States,112.5
2024-06-21,2903.658,5.726006705,siris-D-500kW,Greece,507.1
2024-06-21,725.981,1.730050282,MAWC,Maldives,419.63
2024-06-22,338.757,3.136638889,Nugali,Brazil,108.0
2024-06-22,194.284,1.726968889,DeCrescent 178kW PV,United States,112.5
2024-06-22,3139.562,6.191208835,siris-D-500kW,Greece,507.1
2024-06-22,450.236,4.90453159,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-06-22,473.356,1.873045267,Wannon Water,Australia,252.72
2024-06-22,676.304,1.611667421,MAWC,Maldives,419.63
2024-06-22,96.66,1.487076923,Feuerwehr,Switzerland,65.0
2024-06-22,2963.0,5.870407243,Pentaari,Greece,504.375
2024-06-22,2041.49,4.095923117,Schipper Power- Three,Netherlands,498.42
2024-06-23,2922.0,5.789176499,Pentaari,Greece,504.375
2024-06-23,971.695,2.315599457,MAWC,Maldives,419.63
2024-06-23,304.313,2.817712963,Nugali,Brazil,108.0
2024-06-23,349.096,3.103075556,DeCrescent 178kW PV,United States,112.5
2024-06-23,3169.347,6.249944784,siris-D-500kW,Greece,507.1
2024-06-23,266.172,2.899477124,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-06-23,2512.62,5.041170098,Schipper Power- Three,Netherlands,498.42
2024-06-23,129.954,1.999292308,Feuerwehr,Switzerland,65.0
2024-06-23,730.247,2.889549699,Wannon Water,Australia,252.72
2024-06-24,302.708,2.690737778,DeCrescent 178kW PV,United States,112.5
2024-06-24,3218.643,6.347156379,siris-D-500kW,Greece,507.1
2024-06-24,2964.0,5.872388481,Pentaari,Greece,504.375
2024-06-24,2777.64,5.572890333,Schipper Power- Three,Netherlands,498.42
2024-06-24,246.327,3.789646154,Feuerwehr,Switzerland,65.0
2024-06-24,34.238,0.317018519,Nugali,Brazil,108.0
2024-06-24,340.917,0.812422849,MAWC,Maldives,419.63
2024-06-24,540.44,2.138493194,Wannon Water,Australia,252.72
2024-06-24,252.314,2.748518519,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-06-25,506.653,4.503582222,DeCrescent 178kW PV,United States,112.5
2024-06-25,81.621,0.75575,Nugali,Brazil,108.0
2024-06-25,1350.117,3.217398661,MAWC,Maldives,419.63
2024-06-25,2992.0,5.927863136,Pentaari,Greece,504.375
2024-06-25,535.779,2.120049858,Wannon Water,Australia,252.72
2024-06-25,292.017,4.492569231,Feuerwehr,Switzerland,65.0
2024-06-25,3174.422,6.259952672,siris-D-500kW,Greece,507.1
2024-06-25,300.48,3.273202614,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-06-25,2664.23,5.34535131,Schipper Power- Three,Netherlands,498.42
2024-06-26,714.56,2.82747705,Wannon Water,Australia,252.72
2024-06-26,430.993,3.831048889,DeCrescent 178kW PV,United States,112.5
2024-06-26,3162.176,6.235803589,siris-D-500kW,Greece,507.1
2024-06-26,1815.55,3.64261065,Schipper Power- Three,Netherlands,498.42
2024-06-26,188.838,2.9052,Feuerwehr,Switzerland,65.0
2024-06-26,280.265,3.052995643,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-06-26,859.729,2.048778686,MAWC,Maldives,419.63
2024-06-26,293.248,2.715259259,Nugali,Brazil,108.0
2024-06-26,2939.0,5.822857539,Pentaari,Greece,504.375
2024-06-27,3201.178,6.312715441,siris-D-500kW,Greece,507.1
2024-06-27,486.057,4.320506667,DeCrescent 178kW PV,United States,112.5
2024-06-27,327.264,3.56496732,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-06-27,646.615,2.558622191,Wannon Water,Australia,252.72
2024-06-27,2409.13,4.833533967,Schipper Power- Three,Netherlands,498.42
2024-06-27,251.454,3.868523077,Feuerwehr,Switzerland,65.0
2024-06-27,452.769,4.192305556,Nugali,Brazil,108.0
2024-06-27,1707.856,4.069909206,MAWC,Maldives,419.63
2024-06-27,2972.0,5.888238383,Pentaari,Greece,504.375
2024-06-28,2296.02,4.606596846,Schipper Power- Three,Netherlands,498.42
2024-06-28,2897.0,5.739645557,Pentaari,Greece,504.375
2024-06-28,355.159,3.288509259,Nugali,Brazil,108.0
2024-06-28,375.493,4.090337691,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-06-28,579.067,5.147262222,DeCrescent 178kW PV,United States,112.5
2024-06-28,1211.102,2.886118724,MAWC,Maldives,419.63
2024-06-28,2225.692,4.389059357,siris-D-500kW,Greece,507.1
2024-06-28,293.907,1.162974834,Wannon Water,Australia,252.72
2024-06-28,225.489,3.469061538,Feuerwehr,Switzerland,65.0
2024-06-29,420.093,4.576176471,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-06-29,1841.938,4.389433549,MAWC,Maldives,419.63
2024-06-29,118.033,1.049182222,DeCrescent 178kW PV,United States,112.5
2024-06-29,2416.11,4.847538221,Schipper Power- Three,Netherlands,498.42
2024-06-29,2954.084,5.825446657,siris-D-500kW,Greece,507.1
2024-06-29,3.257,0.030157407,Nugali,Brazil,108.0
2024-06-29,3078.0,6.098249577,Pentaari,Greece,504.375
2024-06-29,340.325,1.346648465,Wannon Water,Australia,252.72
2024-06-29,168.015,2.584846154,Feuerwehr,Switzerland,65.0
2024-06-30,478.739,4.432768519,Nugali,Brazil,108.0
2024-06-30,172.926,2.6604,Feuerwehr,Switzerland,65.0
2024-06-30,3129.0,6.199292698,Pentaari,Greece,504.375
2024-06-30,1881.038,4.482610871,MAWC,Maldives,419.63
2024-06-30,472.896,1.871225071,Wannon Water,Australia,252.72
2024-06-30,1978.34,3.969222744,Schipper Power- Three,Netherlands,498.42
2024-06-30,3227.634,6.36488661,siris-D-500kW,Greece,507.1
2024-06-30,363.639,3.232346667,DeCrescent 178kW PV,United States,112.5
2024-06-30,348.273,3.793823529,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-01,3060.0,6.062587298,Pentaari,Greece,504.375
2024-07-01,760.488,3.009211776,Wannon Water,Australia,252.72
2024-07-01,263.34,4.051384615,Feuerwehr,Switzerland,65.0
2024-07-01,1642.387,3.913893192,MAWC,Maldives,419.63
2024-07-01,3146.985,6.205846973,siris-D-500kW,Greece,507.1
2024-07-01,437.296,3.887075556,DeCrescent 178kW PV,United States,112.5
2024-07-01,435.805,4.035231481,Nugali,Brazil,108.0
2024-07-01,76.691,0.835413943,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-01,1973.76,3.960033707,Schipper Power- Three,Netherlands,498.42
2024-07-02,545.072,4.845084444,DeCrescent 178kW PV,United States,112.5
2024-07-02,1805.0,3.576134011,Pentaari,Greece,504.375
2024-07-02,1973.097,4.701992231,MAWC,Maldives,419.63
2024-07-02,587.794,2.325870529,Wannon Water,Australia,252.72
2024-07-02,1122.03,2.251173709,Schipper Power- Three,Netherlands,498.42
2024-07-02,149.772,2.304184615,Feuerwehr,Switzerland,65.0
2024-07-02,2794.02,5.509800828,siris-D-500kW,Greece,507.1
2024-07-02,399.237,3.696638889,Nugali,Brazil,108.0
2024-07-02,287.93,3.136492375,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-03,1074.003,2.559404714,MAWC,Maldives,419.63
2024-07-03,825.273,3.265562678,Wannon Water,Australia,252.72
2024-07-03,402.585,3.727638889,Nugali,Brazil,108.0
2024-07-03,114.687,1.764415385,Feuerwehr,Switzerland,65.0
2024-07-03,329.728,3.591808279,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-03,1383.18,2.775129409,Schipper Power- Three,Netherlands,498.42
2024-07-03,3190.0,6.320148197,Pentaari,Greece,504.375
2024-07-03,496.475,4.413111111,DeCrescent 178kW PV,United States,112.5
2024-07-03,3068.639,6.051348846,siris-D-500kW,Greece,507.1
2024-07-04,333.666,3.0895,Nugali,Brazil,108.0
2024-07-04,319.226,3.477407407,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-04,1424.44,2.857910999,Schipper Power- Three,Netherlands,498.42
2024-07-04,1844.965,3.638266614,siris-D-500kW,Greece,507.1
2024-07-04,426.341,3.789697778,DeCrescent 178kW PV,United States,112.5
2024-07-04,1536.219,3.660889355,MAWC,Maldives,419.63
2024-07-04,605.556,2.396153846,Wannon Water,Australia,252.72
2024-07-04,2771.0,5.490009609,Pentaari,Greece,504.375
2024-07-04,212.451,3.268476923,Feuerwehr,Switzerland,65.0
2024-07-05,184.843,1.711509259,Nugali,Brazil,108.0
2024-07-05,3299.436,6.506479984,siris-D-500kW,Greece,507.1
2024-07-05,895.13,1.795935155,Schipper Power- Three,Netherlands,498.42
2024-07-05,3166.0,6.272598492,Pentaari,Greece,504.375
2024-07-05,326.54,2.902577778,DeCrescent 178kW PV,United States,112.5
2024-07-05,1014.367,2.41728904,MAWC,Maldives,419.63
2024-07-05,262.194,4.033753846,Feuerwehr,Switzerland,65.0
2024-07-05,678.511,2.684833017,Wannon Water,Australia,252.72
2024-07-05,387.717,4.223496732,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-06,144.888,2.229046154,Feuerwehr,Switzerland,65.0
2024-07-06,666.29,1.336804302,Schipper Power- Three,Netherlands,498.42
2024-07-06,3172.472,6.256107277,siris-D-500kW,Greece,507.1
2024-07-06,65.07,0.6025,Nugali,Brazil,108.0
2024-07-06,3145.0,6.230992501,Pentaari,Greece,504.375
2024-07-06,484.836,5.281437908,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-06,868.44,3.43637227,Wannon Water,Australia,252.72
2024-07-06,401.65,3.570222222,DeCrescent 178kW PV,United States,112.5
2024-07-06,1885.383,4.492965231,MAWC,Maldives,419.63
2024-07-07,1623.61,3.257513743,Schipper Power- Three,Netherlands,498.42
2024-07-07,301.558,3.284945534,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-07,499.168,4.437048889,DeCrescent 178kW PV,United States,112.5
2024-07-07,3333.047,6.572760797,siris-D-500kW,Greece,507.1
2024-07-07,127.083,1.955123077,Feuerwehr,Switzerland,65.0
2024-07-07,57.681,0.534083333,Nugali,Brazil,108.0
2024-07-07,1022.55,2.436789553,MAWC,Maldives,419.63
2024-07-07,870.006,3.442568851,Wannon Water,Australia,252.72
2024-07-07,3109.0,6.159667945,Pentaari,Greece,504.375
2024-07-08,2111.65,4.236687934,Schipper Power- Three,Netherlands,498.42
2024-07-08,277.359,4.267061538,Feuerwehr,Switzerland,65.0
2024-07-08,195.796,0.774754669,Wannon Water,Australia,252.72
2024-07-08,3249.813,6.408623546,siris-D-500kW,Greece,507.1
2024-07-08,500.856,4.452053333,DeCrescent 178kW PV,United States,112.5
2024-07-08,3014.0,5.971450365,Pentaari,Greece,504.375
2024-07-08,399.633,4.353300654,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-08,1543.55,3.678359507,MAWC,Maldives,419.63
2024-07-08,156.157,1.445898148,Nugali,Brazil,108.0
2024-07-09,1762.756,4.200738746,MAWC,Maldives,419.63
2024-07-09,1785.36,3.582039244,Schipper Power- Three,Netherlands,498.42
2024-07-09,397.296,3.53152,DeCrescent 178kW PV,United States,112.5
2024-07-09,441.875,4.813453159,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-09,3206.79,6.323782291,siris-D-500kW,Greece,507.1
2024-07-09,57.548,0.532851852,Nugali,Brazil,108.0
2024-07-09,3004.0,5.951637988,Pentaari,Greece,504.375
2024-07-09,594.646,2.352983539,Wannon Water,Australia,252.72
2024-07-09,276.546,4.254553846,Feuerwehr,Switzerland,65.0
2024-07-10,427.083,4.652320261,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-10,404.685,3.5972,DeCrescent 178kW PV,United States,112.5
2024-07-10,1861.0,3.687083321,Pentaari,Greece,504.375
2024-07-10,1875.92,3.763733398,Schipper Power- Three,Netherlands,498.42
2024-07-10,134.598,2.070738462,Feuerwehr,Switzerland,65.0
2024-07-10,542.691,2.147400285,Wannon Water,Australia,252.72
2024-07-10,1849.963,4.408557539,MAWC,Maldives,419.63
2024-07-10,3215.324,6.340611319,siris-D-500kW,Greece,507.1
2024-07-10,277.006,2.56487037,Nugali,Brazil,108.0
2024-07-11,227.199,3.495369231,Feuerwehr,Switzerland,65.0
2024-07-11,2892.153,5.703318872,siris-D-500kW,Greece,507.1
2024-07-11,3001.0,5.945694275,Pentaari,Greece,504.375
2024-07-11,177.322,0.701654004,Wannon Water,Australia,252.72
2024-07-11,1639.93,3.290257213,Schipper Power- Three,Netherlands,498.42
2024-07-11,425.554,4.635664488,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-11,1755.244,4.182837261,MAWC,Maldives,419.63
2024-07-11,346.174,3.077102222,DeCrescent 178kW PV,United States,112.5
2024-07-11,91.05,0.843055556,Nugali,Brazil,108.0
2024-07-12,337.708,3.001848889,DeCrescent 178kW PV,United States,112.5
2024-07-12,750.422,2.969381133,Wannon Water,Australia,252.72
2024-07-12,2970.0,5.884275907,Pentaari,Greece,504.375
2024-07-12,102.449,0.948601852,Nugali,Brazil,108.0
2024-07-12,358.829,3.908812636,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-12,3240.276,6.389816604,siris-D-500kW,Greece,507.1
2024-07-12,138.075,2.124230769,Feuerwehr,Switzerland,65.0
2024-07-12,498.59,1.000341078,Schipper Power- Three,Netherlands,498.42
2024-07-12,492.829,1.174437004,MAWC,Maldives,419.63
2024-07-13,1452.01,2.913225794,Schipper Power- Three,Netherlands,498.42
2024-07-13,154.554,2.377753846,Feuerwehr,Switzerland,65.0
2024-07-13,468.536,1.853972776,Wannon Water,Australia,252.72
2024-07-13,487.564,4.333902222,DeCrescent 178kW PV,United States,112.5
2024-07-13,92.81,0.859351852,Nugali,Brazil,108.0
2024-07-13,433.106,4.717930283,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-13,950.647,2.265440984,MAWC,Maldives,419.63
2024-07-13,2978.0,5.900125809,Pentaari,Greece,504.375
2024-07-13,3074.708,6.0633169,siris-D-500kW,Greece,507.1
2024-07-14,565.477,2.237563311,Wannon Water,Australia,252.72
2024-07-14,1218.38,2.444484571,Schipper Power- Three,Netherlands,498.42
2024-07-14,442.056,4.815424837,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-14,507.859,4.514302222,DeCrescent 178kW PV,United States,112.5
2024-07-14,145.815,1.350138889,Nugali,Brazil,108.0
2024-07-14,1707.144,4.068212473,MAWC,Maldives,419.63
2024-07-14,3111.537,6.135943601,siris-D-500kW,Greece,507.1
2024-07-14,252.792,3.889107692,Feuerwehr,Switzerland,65.0
2024-07-14,2960.0,5.86446353,Pentaari,Greece,504.375
2024-07-15,437.926,4.77043573,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-15,3279.5,6.467166239,siris-D-500kW,Greece,507.1
2024-07-15,389.747,1.542208769,Wannon Water,Australia,252.72
2024-07-15,3030.0,6.003150168,Pentaari,Greece,504.375
2024-07-15,2177.19,4.36818346,Schipper Power- Three,Netherlands,498.42
2024-07-15,104.428,0.966925926,Nugali,Brazil,108.0
2024-07-15,1483.197,3.534535186,MAWC,Maldives,419.63
2024-07-15,203.769,3.134907692,Feuerwehr,Switzerland,65.0
2024-07-15,431.639,3.836791111,DeCrescent 178kW PV,United States,112.5
2024-07-16,3015.0,5.973431603,Pentaari,Greece,504.375
2024-07-16,124.92,1.156666667,Nugali,Brazil,108.0
2024-07-16,293.827,1.162658278,Wannon Water,Australia,252.72
2024-07-16,985.939,2.349543646,MAWC,Maldives,419.63
2024-07-16,3238.223,6.385768093,siris-D-500kW,Greece,507.1
2024-07-16,1618.51,3.247281409,Schipper Power- Three,Netherlands,498.42
2024-07-16,219.954,3.383907692,Feuerwehr,Switzerland,65.0
2024-07-16,447.602,3.978684444,DeCrescent 178kW PV,United States,112.5
2024-07-16,448.261,4.883017429,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-17,3083.208,6.08007888,siris-D-500kW,Greece,507.1
2024-07-17,1747.906,4.165350428,MAWC,Maldives,419.63
2024-07-17,374.093,3.463824074,Nugali,Brazil,108.0
2024-07-17,211.767,3.257953846,Feuerwehr,Switzerland,65.0
2024-07-17,2110.36,4.234099755,Schipper Power- Three,Netherlands,498.42
2024-07-17,482.226,1.9081434,Wannon Water,Australia,252.72
2024-07-17,2950.0,5.844651154,Pentaari,Greece,504.375
2024-07-17,408.033,4.444803922,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-17,292.477,2.599795556,DeCrescent 178kW PV,United States,112.5
2024-07-18,3070.522,6.055062118,siris-D-500kW,Greece,507.1
2024-07-18,2859.0,5.664358525,Pentaari,Greece,504.375
2024-07-18,1843.585,4.393358435,MAWC,Maldives,419.63
2024-07-18,513.628,4.565582222,DeCrescent 178kW PV,United States,112.5
2024-07-18,413.578,4.505206972,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-18,276.369,4.251830769,Feuerwehr,Switzerland,65.0
2024-07-18,122.765,1.136712963,Nugali,Brazil,108.0
2024-07-18,474.264,1.876638177,Wannon Water,Australia,252.72
2024-07-18,2397.46,4.810119979,Schipper Power- Three,Netherlands,498.42
2024-07-19,421.869,4.595522876,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-19,2907.0,5.759457933,Pentaari,Greece,504.375
2024-07-19,519.549,4.618213333,DeCrescent 178kW PV,United States,112.5
2024-07-19,329.452,3.050481481,Nugali,Brazil,108.0
2024-07-19,1801.82,3.615063601,Schipper Power- Three,Netherlands,498.42
2024-07-19,273.399,4.206138462,Feuerwehr,Switzerland,65.0
2024-07-19,1421.573,3.387682006,MAWC,Maldives,419.63
2024-07-19,2547.336,5.023340564,siris-D-500kW,Greece,507.1
2024-07-19,70.219,0.27785296,Wannon Water,Australia,252.72
2024-07-20,1802.897,4.296396826,MAWC,Maldives,419.63
2024-07-20,301.663,1.193664926,Wannon Water,Australia,252.72
2024-07-20,2993.0,5.929844374,Pentaari,Greece,504.375
2024-07-20,459.141,4.251305556,Nugali,Brazil,108.0
2024-07-20,274.947,4.229953846,Feuerwehr,Switzerland,65.0
2024-07-20,3053.347,6.021193059,siris-D-500kW,Greece,507.1
2024-07-20,2352.83,4.720577023,Schipper Power- Three,Netherlands,498.42
2024-07-20,469.876,4.176675556,DeCrescent 178kW PV,United States,112.5
2024-07-20,178.828,1.948017429,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-21,400.992,4.368104575,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-21,2980.0,5.904088284,Pentaari,Greece,504.375
2024-07-21,3065.793,6.045736541,siris-D-500kW,Greece,507.1
2024-07-21,421.886,3.750097778,DeCrescent 178kW PV,United States,112.5
2024-07-21,996.53,1.999378035,Schipper Power- Three,Netherlands,498.42
2024-07-21,1760.436,4.195210066,MAWC,Maldives,419.63
2024-07-21,226.875,3.490384615,Feuerwehr,Switzerland,65.0
2024-07-21,462.922,1.831758468,Wannon Water,Australia,252.72
2024-07-21,478.668,4.432111111,Nugali,Brazil,108.0
2024-07-22,451.251,4.17825,Nugali,Brazil,108.0
2024-07-22,374.573,1.482166034,Wannon Water,Australia,252.72
2024-07-22,274.41,2.989215686,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-22,2703.218,5.330739499,siris-D-500kW,Greece,507.1
2024-07-22,393.604,3.498702222,DeCrescent 178kW PV,United States,112.5
2024-07-22,141.963,2.184046154,Feuerwehr,Switzerland,65.0
2024-07-22,1808.11,3.62768348,Schipper Power- Three,Netherlands,498.42
2024-07-22,1934.84,4.610823821,MAWC,Maldives,419.63
2024-07-22,2881.0,5.707945754,Pentaari,Greece,504.375
2024-07-23,280.582,2.494062222,DeCrescent 178kW PV,United States,112.5
2024-07-23,866.17,3.427389997,Wannon Water,Australia,252.72
2024-07-23,353.539,3.851187364,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-07-23,2715.0,5.379060299,Pentaari,Greece,504.375
2024-07-23,240.225,3.695769231,Feuerwehr,Switzerland,65.0
2024-07-23,1773.37,3.557983227,Schipper Power- Three,Netherlands,498.42
2024-07-23,1673.311,3.987586684,MAWC,Maldives,419.63
2024-07-23,447.653,4.144935185,Nugali,Brazil,108.0
2024-07-23,2413.755,4.759919148,siris-D-500kW,Greece,507.1
2024-07-24,573.631,2.269828268,Wannon Water,Australia,252.72
2024-07-24,2087.0,4.134843036,Pentaari,Greece,504.375
2024-07-24,212.28,3.265846154,Feuerwehr,Switzerland,65.0
2024-07-24,444.662,4.117240741,Nugali,Brazil,108.0
2024-07-24,321.804,2.86048,DeCrescent 178kW PV,United States,112.5
