Date,Generated,Efficiency,System Name,Location,System Size (kW)
3/24/2024,1920.848kWh,4.577480161,MAWC,Maldives,419.63
3/23/2024,1943.377kWh,4.631167934,MAWC,Maldives,419.63
3/22/2024,779.522kWh,1.857641255,MAWC,Maldives,419.63
3/21/2024,1794.781kWh,4.277055978,MAWC,Maldives,419.63
3/20/2024,1618.786kWh,3.857650788,MAWC,Maldives,419.63
3/19/2024,2004.851kWh,4.777663656,MAWC,Maldives,419.63
3/18/2024,1952.549kWh,4.653025284,MAWC,Maldives,419.63
3/17/2024,2014.929kWh,4.801680051,MAWC,Maldives,419.63
3/16/2024,1979.826kWh,4.718027786,MAWC,Maldives,419.63
3/15/2024,999.738kWh,2.382427376,MAWC,Maldives,419.63
